"gene.symbol"	"egID"	"gene.set"
"LOC729739"	729739	"Non_cod"
"LOC729911"	729911	"Non_cod"
"LOC729930"	729930	"Non_cod"
"LOC729950"	729950	"Non_cod"
"LOC729966"	729966	"Non_cod"
"LOC729970"	729970	"Non_cod"
"LOC729987"	729987	"Non_cod"
"LOC730101"	730101	"Non_cod"
"LOC730102"	730102	"Non_cod"
"LOC730668"	730668	"Non_cod"
"LOC731157"	731157	"Non_cod"
"LOC731424"	731424	"Non_cod"
"LOC80154"	80154	"Non_cod"
"LOC90246"	90246	"Non_cod"
"LOC90784"	90784	"Non_cod"
"LOC90834"	90834	"Non_cod"
"LOC91450"	91450	"Non_cod"
"LOC93432"	93432	"Non_cod"
"LOC93622"	93622	"Non_cod"
"LOH12CR2"	503693	"Non_cod"
"LOXL1-AS1"	100287616	"Non_cod"
"LPAL2"	80350	"Non_cod"
"LPHN3-AS1"	101927186	"Non_cod"
"LPP-AS1"	100873917	"Non_cod"
"LPP-AS2"	339929	"Non_cod"
"LRP4-AS1"	100507401	"Non_cod"
"LRRC2-AS1"	83598	"Non_cod"
"LRRC3-AS1"	100861510	"Non_cod"
"LRRC37A11P"	342666	"Non_cod"
"LRRC37A4P"	55073	"Non_cod"
"LRRC37A5P"	652972	"Non_cod"
"LRRC37A6P"	387646	"Non_cod"
"LRRC37BP1"	147172	"Non_cod"
"LRRC75A-AS1"	125144	"Non_cod"
"LRRC9"	341883	"Non_cod"
"LSAMP-AS1"	100506708	"Non_cod"
"LSP1P3"	729862	"Non_cod"
"LUCAT1"	100505994	"Non_cod"
"LY6G6E"	79136	"Non_cod"
"LY86-AS1"	285780	"Non_cod"
"LYPLA2P2"	388499	"Non_cod"
"LYPLAL1-AS1"	643723	"Non_cod"
"LZTS1-AS1"	100874051	"Non_cod"
"MACC1-AS1"	100874041	"Non_cod"
"MACROD2-AS1"	100379174	"Non_cod"
"MACROD2-IT1"	140848	"Non_cod"
"MAFG-AS1"	92659	"Non_cod"
"MAGEA8-AS1"	101410537	"Non_cod"
"MAGI1-AS1"	100873983	"Non_cod"
"MAGI2-AS2"	100874021	"Non_cod"
"MAGI2-AS3"	100505881	"Non_cod"
"MAGOH2"	100506898	"Non_cod"
"MALAT1"	378938	"Non_cod"
"MAMDC2-AS1"	100507244	"Non_cod"
"MAN1B1-AS1"	100289341	"Non_cod"
"MANEA-AS1"	101927288	"Non_cod"
"MAP2K4P1"	139201	"Non_cod"
"MAP3K14-AS1"	100133991	"Non_cod"
"MAPKAPK5-AS1"	51275	"Non_cod"
"MAPT-AS1"	100128977	"Non_cod"
"MAPT-IT1"	100130148	"Non_cod"
"MARK2P9"	100507674	"Non_cod"
"MATN1-AS1"	100129196	"Non_cod"
"MBL1P"	8512	"Non_cod"
"MBNL1-AS1"	401093	"Non_cod"
"MCF2L-AS1"	100289410	"Non_cod"
"MCHR2-AS1"	728012	"Non_cod"
"MCM3AP-AS1"	114044	"Non_cod"
"MCTS2P"	100101490	"Non_cod"
"MDS2"	259283	"Non_cod"
"MED15P9"	285103	"Non_cod"
"MED4-AS1"	100873965	"Non_cod"
"MEF2C-AS1"	101929423	"Non_cod"
"MEG3"	55384	"Non_cod"
"MEG8"	79104	"Non_cod"
"MEG9"	100507257	"Non_cod"
"MEIS1-AS3"	730198	"Non_cod"
"MEIS3P1"	4213	"Non_cod"
"MEOX2-AS1"	101927524	"Non_cod"
"MESTIT1"	317751	"Non_cod"
"METTL21EP"	121952	"Non_cod"
"MFI2-AS1"	100507057	"Non_cod"
"MGC12916"	84815	"Non_cod"
"MGC15885"	197003	"Non_cod"
"MGC16025"	85009	"Non_cod"
"MGC16142"	84849	"Non_cod"
"MGC16275"	85001	"Non_cod"
"MGC27345"	157247	"Non_cod"
"MGC27382"	149047	"Non_cod"
"MGC2889"	84789	"Non_cod"
"MGC32805"	153163	"Non_cod"
"MGC34796"	414927	"Non_cod"
"MGC45800"	90768	"Non_cod"
"MGC45922"	284365	"Non_cod"
"MGC57346"	401884	"Non_cod"
"MGC72080"	389538	"Non_cod"
"MIA-RAB4B"	100529262	"Non_cod"
"MIAT"	440823	"Non_cod"
"MID1IP1-AS1"	100874211	"Non_cod"
"MIMT1"	100073347	"Non_cod"
"MINOS1P1"	100462953	"Non_cod"
"MIPEPP3"	650794	"Non_cod"
"MIR1-1"	406904	"Non_cod"
"MIR1-2"	406905	"Non_cod"
"MIR100"	406892	"Non_cod"
"MIR100HG"	399959	"Non_cod"
"MIR101-1"	406893	"Non_cod"
"MIR101-2"	406894	"Non_cod"
"MIR103A1"	406895	"Non_cod"
"MIR103A2"	406896	"Non_cod"
"MIR103B1"	100302238	"Non_cod"
"MIR103B2"	100302282	"Non_cod"
"MIR105-1"	406897	"Non_cod"
"MIR105-2"	406898	"Non_cod"
"MIR106A"	406899	"Non_cod"
"MIR106B"	406900	"Non_cod"
"MIR107"	406901	"Non_cod"
"MIR10A"	406902	"Non_cod"
"MIR10B"	406903	"Non_cod"
"MIR1178"	100302274	"Non_cod"
"MIR1179"	100302235	"Non_cod"
"MIR1180"	100302256	"Non_cod"
"MIR1181"	100302213	"Non_cod"
"MIR1182"	100302132	"Non_cod"
"MIR1184-1"	100302111	"Non_cod"
"MIR1184-2"	100422985	"Non_cod"
"MIR1184-3"	100422977	"Non_cod"
"MIR1185-1"	100302157	"Non_cod"
"MIR1185-2"	100302209	"Non_cod"
"MIR1193"	100422837	"Non_cod"
"MIR1197"	100302250	"Non_cod"
"MIR1199"	102466515	"Non_cod"
"MIR1200"	100302113	"Non_cod"
"MIR1203"	100302211	"Non_cod"
"MIR1204"	100302185	"Non_cod"
"MIR1205"	100302161	"Non_cod"
"MIR1206"	100302170	"Non_cod"
"MIR1207"	100302175	"Non_cod"
"MIR1208"	100302281	"Non_cod"
"MIR122"	406906	"Non_cod"
"MIR1224"	100187716	"Non_cod"
"MIR1225"	100188847	"Non_cod"
"MIR1226"	100302232	"Non_cod"
"MIR1227"	100302283	"Non_cod"
"MIR1228"	100302201	"Non_cod"
"MIR1229"	100302156	"Non_cod"
"MIR1231"	100302158	"Non_cod"
"MIR1233-1"	100302160	"Non_cod"
"MIR1233-2"	100422845	"Non_cod"
"MIR1234"	100302196	"Non_cod"
"MIR1236"	100302242	"Non_cod"
"MIR1237"	100302280	"Non_cod"
"MIR1238"	100302226	"Non_cod"
"MIR124-1"	406907	"Non_cod"
"MIR124-2"	406908	"Non_cod"
"MIR124-2HG"	100130155	"Non_cod"
"MIR124-3"	406909	"Non_cod"
"MIR1243"	100302188	"Non_cod"
"MIR1244-1"	100302285	"Non_cod"
"MIR1244-2"	100422885	"Non_cod"
"MIR1244-3"	100422872	"Non_cod"
"MIR1245A"	100302219	"Non_cod"
"MIR1245B"	100616324	"Non_cod"
"MIR1246"	100302142	"Non_cod"
"MIR1247"	100302145	"Non_cod"
"MIR1248"	100302143	"Non_cod"
"MIR1249"	100302149	"Non_cod"
"MIR1250"	100302229	"Non_cod"
"MIR1251"	100302289	"Non_cod"
"MIR1252"	100302136	"Non_cod"
"MIR1253"	100302208	"Non_cod"
"MIR1257"	100302168	"Non_cod"
"MIR1258"	100302172	"Non_cod"
"MIR125A"	406910	"Non_cod"
"MIR125B1"	406911	"Non_cod"
"MIR125B2"	406912	"Non_cod"
"MIR126"	406913	"Non_cod"
"MIR1260A"	100302236	"Non_cod"
"MIR1260B"	100422991	"Non_cod"
"MIR1262"	100302279	"Non_cod"
"MIR1264"	100302251	"Non_cod"
"MIR1265"	100302116	"Non_cod"
"MIR1266"	100302202	"Non_cod"
"MIR127"	406914	"Non_cod"
"MIR1270"	100302179	"Non_cod"
"MIR1272"	100302184	"Non_cod"
"MIR1275"	100302123	"Non_cod"
"MIR1276"	100302121	"Non_cod"
"MIR1277"	100302214	"Non_cod"
"MIR1278"	100302163	"Non_cod"
"MIR1279"	100302182	"Non_cod"
"MIR128-1"	406915	"Non_cod"
"MIR128-2"	406916	"Non_cod"
"MIR1281"	100302237	"Non_cod"
"MIR1282"	100302254	"Non_cod"
"MIR1283-1"	100302265	"Non_cod"
"MIR1283-2"	100302205	"Non_cod"
"MIR1284"	100302112	"Non_cod"
"MIR1286"	100302118	"Non_cod"
"MIR1287"	100302133	"Non_cod"
"MIR1288"	100302124	"Non_cod"
"MIR1289-2"	100302134	"Non_cod"
"MIR129-1"	406917	"Non_cod"
"MIR129-2"	406918	"Non_cod"
"MIR1291"	100302221	"Non_cod"
"MIR1292"	100302138	"Non_cod"
"MIR1293"	100302220	"Non_cod"
"MIR1295A"	100302178	"Non_cod"
"MIR1295B"	100847009	"Non_cod"
"MIR1296"	100302150	"Non_cod"
"MIR1297"	100302187	"Non_cod"
"MIR1298"	100302153	"Non_cod"
"MIR1301"	100302246	"Non_cod"
"MIR1304"	100302240	"Non_cod"
"MIR1305"	100302270	"Non_cod"
"MIR1306"	100302197	"Non_cod"
"MIR1307"	100302174	"Non_cod"
"MIR130A"	406919	"Non_cod"
"MIR130B"	406920	"Non_cod"
"MIR132"	406921	"Non_cod"
"MIR1322"	100302166	"Non_cod"
"MIR1323"	100302255	"Non_cod"
"MIR1324"	100302212	"Non_cod"
"MIR133A1"	406922	"Non_cod"
"MIR133A1HG"	102723167	"Non_cod"
"MIR133A2"	406923	"Non_cod"
"MIR133B"	442890	"Non_cod"
"MIR134"	406924	"Non_cod"
"MIR1343"	100616437	"Non_cod"
"MIR135A1"	406925	"Non_cod"
"MIR135A2"	406926	"Non_cod"
"MIR135B"	442891	"Non_cod"
"MIR136"	406927	"Non_cod"
"MIR137"	406928	"Non_cod"
"MIR137HG"	400765	"Non_cod"
"MIR138-1"	406929	"Non_cod"
"MIR138-2"	406930	"Non_cod"
"MIR139"	406931	"Non_cod"
"MIR140"	406932	"Non_cod"
"MIR141"	406933	"Non_cod"
"MIR142"	406934	"Non_cod"
"MIR143"	406935	"Non_cod"
"MIR143HG"	728264	"Non_cod"
"MIR144"	406936	"Non_cod"
"MIR145"	406937	"Non_cod"
"MIR1468"	100302115	"Non_cod"
"MIR1469"	100302258	"Non_cod"
"MIR146A"	406938	"Non_cod"
"MIR146B"	574447	"Non_cod"
"MIR1470"	100302127	"Non_cod"
"MIR1471"	100302126	"Non_cod"
"MIR147A"	406939	"Non_cod"
"MIR147B"	100126311	"Non_cod"
"MIR148A"	406940	"Non_cod"
"MIR148B"	442892	"Non_cod"
"MIR149"	406941	"Non_cod"
"MIR150"	406942	"Non_cod"
"MIR152"	406943	"Non_cod"
"MIR153-1"	406944	"Non_cod"
"MIR153-2"	406945	"Non_cod"
"MIR1537"	100302139	"Non_cod"
"MIR1538"	100302119	"Non_cod"
"MIR1539"	100302257	"Non_cod"
"MIR154"	406946	"Non_cod"
"MIR155"	406947	"Non_cod"
"MIR155HG"	114614	"Non_cod"
"MIR15A"	406948	"Non_cod"
"MIR15B"	406949	"Non_cod"
"MIR16-1"	406950	"Non_cod"
"MIR16-2"	406951	"Non_cod"
"MIR17"	406952	"Non_cod"
"MIR17HG"	407975	"Non_cod"
"MIR181A1"	406995	"Non_cod"
"MIR181A1HG"	100131234	"Non_cod"
"MIR181A2"	406954	"Non_cod"
"MIR181A2HG"	100379345	"Non_cod"
"MIR181B1"	406955	"Non_cod"
"MIR181B2"	406956	"Non_cod"
"MIR181C"	406957	"Non_cod"
"MIR181D"	574457	"Non_cod"
"MIR182"	406958	"Non_cod"
"MIR1827"	100302217	"Non_cod"
"MIR183"	406959	"Non_cod"
"MIR184"	406960	"Non_cod"
"MIR185"	406961	"Non_cod"
"MIR186"	406962	"Non_cod"
"MIR187"	406963	"Non_cod"
"MIR188"	406964	"Non_cod"
"MIR18A"	406953	"Non_cod"
"MIR18B"	574033	"Non_cod"
"MIR1908"	100302263	"Non_cod"
"MIR1909"	100302210	"Non_cod"
"MIR190A"	406965	"Non_cod"
"MIR190B"	100126346	"Non_cod"
"MIR191"	406966	"Non_cod"
"MIR1910"	100302261	"Non_cod"
"MIR1911"	100302222	"Non_cod"
"MIR1912"	100302144	"Non_cod"
"MIR1913"	100302141	"Non_cod"
"MIR1914"	100302137	"Non_cod"
"MIR1915"	100302129	"Non_cod"
"MIR192"	406967	"Non_cod"
"MIR193A"	406968	"Non_cod"
"MIR193B"	574455	"Non_cod"
"MIR194-1"	406969	"Non_cod"
"MIR194-2"	406970	"Non_cod"
"MIR195"	406971	"Non_cod"
"MIR196A1"	406972	"Non_cod"
"MIR196A2"	406973	"Non_cod"
"MIR196B"	442920	"Non_cod"
"MIR197"	406974	"Non_cod"
"MIR1972-1"	100302243	"Non_cod"
"MIR1972-2"	100422922	"Non_cod"
"MIR1973"	100302290	"Non_cod"
"MIR1976"	100302190	"Non_cod"
"MIR198"	406975	"Non_cod"
"MIR199A1"	406976	"Non_cod"
"MIR199A2"	406977	"Non_cod"
"MIR199B"	406978	"Non_cod"
"MIR19A"	406979	"Non_cod"
"MIR19B1"	406980	"Non_cod"
"MIR19B2"	406981	"Non_cod"
"MIR200A"	406983	"Non_cod"
"MIR200B"	406984	"Non_cod"
"MIR200C"	406985	"Non_cod"
"MIR202"	574448	"Non_cod"
"MIR202HG"	101927671	"Non_cod"
"MIR203A"	406986	"Non_cod"
"MIR203B"	100616173	"Non_cod"
"MIR204"	406987	"Non_cod"
"MIR205"	406988	"Non_cod"
"MIR2052"	100302260	"Non_cod"
"MIR2053"	100302225	"Non_cod"
"MIR2054"	100302267	"Non_cod"
"MIR206"	406989	"Non_cod"
"MIR208A"	406990	"Non_cod"
"MIR208B"	100126336	"Non_cod"
"MIR20A"	406982	"Non_cod"
"MIR20B"	574032	"Non_cod"
"MIR21"	406991	"Non_cod"
"MIR210"	406992	"Non_cod"
"MIR210HG"	100506211	"Non_cod"
"MIR211"	406993	"Non_cod"
"MIR2110"	100302224	"Non_cod"
"MIR2113"	100302164	"Non_cod"
"MIR2114"	100313839	"Non_cod"
"MIR2116"	100313886	"Non_cod"
"MIR2117"	100313779	"Non_cod"
"MIR212"	406994	"Non_cod"
"MIR214"	406996	"Non_cod"
"MIR215"	406997	"Non_cod"
"MIR216A"	406998	"Non_cod"
"MIR216B"	100126319	"Non_cod"
"MIR217"	406999	"Non_cod"
"MIR218-1"	407000	"Non_cod"
"MIR218-2"	407001	"Non_cod"
"MIR219A1"	407002	"Non_cod"
"MIR219A2"	407003	"Non_cod"
"MIR219B"	100616335	"Non_cod"
"MIR22"	407004	"Non_cod"
"MIR221"	407006	"Non_cod"
"MIR222"	407007	"Non_cod"
"MIR223"	407008	"Non_cod"
"MIR2276"	100313842	"Non_cod"
"MIR2277"	100313887	"Non_cod"
"MIR2278"	100313780	"Non_cod"
"MIR22HG"	84981	"Non_cod"
"MIR2355"	100423036	"Non_cod"
"MIR2392"	100616495	"Non_cod"
"MIR23A"	407010	"Non_cod"
"MIR23B"	407011	"Non_cod"
"MIR23C"	100500809	"Non_cod"
"MIR24-1"	407012	"Non_cod"
"MIR24-2"	407013	"Non_cod"
"MIR2467"	100616360	"Non_cod"
"MIR25"	407014	"Non_cod"
"MIR2681"	100616110	"Non_cod"
"MIR2682"	100616452	"Non_cod"
"MIR26A1"	407015	"Non_cod"
"MIR26A2"	407016	"Non_cod"
"MIR26B"	407017	"Non_cod"
"MIR27A"	407018	"Non_cod"
"MIR27B"	407019	"Non_cod"
"MIR2861"	100422910	"Non_cod"
"MIR2909"	100422969	"Non_cod"
"MIR296"	407022	"Non_cod"
"MIR298"	100126296	"Non_cod"
"MIR299"	407023	"Non_cod"
"MIR29A"	407021	"Non_cod"
"MIR29B1"	407024	"Non_cod"
"MIR29B2"	407025	"Non_cod"
"MIR29C"	407026	"Non_cod"
"MIR300"	100126297	"Non_cod"
"MIR301A"	407027	"Non_cod"
"MIR301B"	100126318	"Non_cod"
"MIR302A"	407028	"Non_cod"
"MIR302B"	442894	"Non_cod"
"MIR302C"	442895	"Non_cod"
"MIR302D"	442896	"Non_cod"
"MIR302F"	100302131	"Non_cod"
"MIR3064"	100616387	"Non_cod"
"MIR3065"	100422915	"Non_cod"
"MIR3074"	100422842	"Non_cod"
"MIR30A"	407029	"Non_cod"
"MIR30B"	407030	"Non_cod"
"MIR30C1"	407031	"Non_cod"
"MIR30C2"	407032	"Non_cod"
"MIR30D"	407033	"Non_cod"
"MIR30E"	407034	"Non_cod"
"MIR31"	407035	"Non_cod"
"MIR3115"	100422866	"Non_cod"
"MIR3117"	100422871	"Non_cod"
"MIR3119-1"	100422839	"Non_cod"
"MIR3119-2"	100423010	"Non_cod"
"MIR3120"	100422882	"Non_cod"
"MIR3121"	100423032	"Non_cod"
"MIR3122"	100422947	"Non_cod"
"MIR3123"	100422856	"Non_cod"
"MIR3124"	100422879	"Non_cod"
"MIR3125"	100422986	"Non_cod"
"MIR3126"	100423030	"Non_cod"
"MIR3127"	100422928	"Non_cod"
"MIR3128"	100422824	"Non_cod"
"MIR3129"	100422908	"Non_cod"
"MIR3130-1"	100422993	"Non_cod"
"MIR3130-2"	100423002	"Non_cod"
"MIR3131"	100422957	"Non_cod"
"MIR3132"	100423039	"Non_cod"
"MIR3136"	100422859	"Non_cod"
"MIR3138"	100423011	"Non_cod"
"MIR3140"	100422896	"Non_cod"
"MIR3141"	100422950	"Non_cod"
"MIR3142"	100422938	"Non_cod"
"MIR3143"	100422934	"Non_cod"
"MIR3145"	100423001	"Non_cod"
"MIR3146"	100422967	"Non_cod"
"MIR3147"	100422939	"Non_cod"
"MIR3148"	100422876	"Non_cod"
"MIR3150A"	100422964	"Non_cod"
"MIR3150B"	100500907	"Non_cod"
"MIR3151"	100422992	"Non_cod"
"MIR3152"	100422869	"Non_cod"
"MIR3153"	100422936	"Non_cod"
"MIR3154"	100422893	"Non_cod"
"MIR3155A"	100422989	"Non_cod"
"MIR3155B"	100628560	"Non_cod"
"MIR3156-1"	100422988	"Non_cod"
"MIR3156-2"	100422907	"Non_cod"
"MIR3156-3"	100423018	"Non_cod"
"MIR3157"	100422892	"Non_cod"
"MIR3158-1"	100422900	"Non_cod"
"MIR3158-2"	100423033	"Non_cod"
"MIR3160-1"	100422827	"Non_cod"
"MIR3160-2"	100422825	"Non_cod"
"MIR3162"	100422880	"Non_cod"
"MIR3165"	100422953	"Non_cod"
"MIR3167"	100422918	"Non_cod"
"MIR3169"	100422973	"Non_cod"
"MIR3170"	100422881	"Non_cod"
"MIR3173"	100422981	"Non_cod"
"MIR3175"	100422995	"Non_cod"
"MIR3176"	100423037	"Non_cod"
"MIR3177"	100423012	"Non_cod"
"MIR3178"	100422974	"Non_cod"
"MIR3179-1"	100422960	"Non_cod"
"MIR3179-2"	100422886	"Non_cod"
"MIR3179-3"	100423006	"Non_cod"
"MIR3180-1"	100422870	"Non_cod"
"MIR3180-2"	100422956	"Non_cod"
"MIR3180-3"	100422836	"Non_cod"
"MIR3180-4"	100500852	"Non_cod"
"MIR3180-5"	100500916	"Non_cod"
"MIR3182"	100422853	"Non_cod"
"MIR3183"	100422835	"Non_cod"
"MIR3184"	100423003	"Non_cod"
"MIR3185"	100422978	"Non_cod"
"MIR3186"	100422944	"Non_cod"
"MIR3187"	100422854	"Non_cod"
"MIR3188"	100422833	"Non_cod"
"MIR3189"	100422943	"Non_cod"
"MIR3190"	100422899	"Non_cod"
"MIR3191"	100422832	"Non_cod"
"MIR3192"	100422875	"Non_cod"
"MIR3193"	100422904	"Non_cod"
"MIR3194"	100422889	"Non_cod"
"MIR3196"	100423014	"Non_cod"
"MIR3197"	100423023	"Non_cod"
"MIR3198-1"	100423025	"Non_cod"
"MIR3198-2"	100616400	"Non_cod"
"MIR3199-1"	100423034	"Non_cod"
"MIR3199-2"	100422998	"Non_cod"
"MIR31HG"	554202	"Non_cod"
"MIR32"	407036	"Non_cod"
"MIR3200"	100422912	"Non_cod"
"MIR3201"	100422916	"Non_cod"
"MIR3202-1"	100422987	"Non_cod"
"MIR3202-2"	100422877	"Non_cod"
"MIR320A"	407037	"Non_cod"
"MIR320B1"	100302117	"Non_cod"
"MIR320B2"	100313769	"Non_cod"
"MIR320C1"	100302135	"Non_cod"
"MIR320C2"	100302195	"Non_cod"
"MIR320D1"	100313896	"Non_cod"
"MIR320D2"	100302169	"Non_cod"
"MIR320E"	100422913	"Non_cod"
"MIR323A"	442897	"Non_cod"
"MIR323B"	574410	"Non_cod"
"MIR324"	442898	"Non_cod"
"MIR325HG"	101928469	"Non_cod"
"MIR326"	442900	"Non_cod"
"MIR328"	442901	"Non_cod"
"MIR329-1"	574408	"Non_cod"
"MIR329-2"	574409	"Non_cod"
"MIR330"	442902	"Non_cod"
"MIR331"	442903	"Non_cod"
"MIR335"	442904	"Non_cod"
"MIR337"	442905	"Non_cod"
"MIR338"	442906	"Non_cod"
"MIR339"	442907	"Non_cod"
"MIR33A"	407039	"Non_cod"
"MIR33B"	693120	"Non_cod"
"MIR340"	442908	"Non_cod"
"MIR345"	442910	"Non_cod"
"MIR346"	442911	"Non_cod"
"MIR34A"	407040	"Non_cod"
"MIR34B"	407041	"Non_cod"
"MIR34C"	407042	"Non_cod"
"MIR3529"	100616238	"Non_cod"
"MIR3591"	100616357	"Non_cod"
"MIR3605"	100500853	"Non_cod"
"MIR3606"	100500837	"Non_cod"
"MIR3607"	100500805	"Non_cod"
"MIR3609"	100500819	"Non_cod"
"MIR3610"	100500914	"Non_cod"
"MIR3612"	100500817	"Non_cod"
"MIR3613"	100500908	"Non_cod"
"MIR3614"	100500827	"Non_cod"
"MIR3615"	100500847	"Non_cod"
"MIR3616"	100500814	"Non_cod"
"MIR3618"	100500860	"Non_cod"
"MIR3619"	100500828	"Non_cod"
"MIR362"	574030	"Non_cod"
"MIR3620"	100500810	"Non_cod"
"MIR3621"	100500811	"Non_cod"
"MIR3622A"	100500858	"Non_cod"
"MIR3622B"	100500871	"Non_cod"
"MIR363"	574031	"Non_cod"
"MIR3646"	100500813	"Non_cod"
"MIR3648"	100500862	"Non_cod"
"MIR3649"	100500816	"Non_cod"
"MIR3650"	100500824	"Non_cod"
"MIR3651"	100500918	"Non_cod"
"MIR3652"	100500842	"Non_cod"
"MIR3653"	100500833	"Non_cod"
"MIR3655"	100500820	"Non_cod"
"MIR3656"	100500840	"Non_cod"
"MIR3658"	100500832	"Non_cod"
"MIR3659"	100500801	"Non_cod"
"MIR365A"	100126355	"Non_cod"
"MIR365B"	100126356	"Non_cod"
"MIR3660"	100500825	"Non_cod"
"MIR3661"	100500905	"Non_cod"
"MIR3662"	100500880	"Non_cod"
"MIR3663"	100500893	"Non_cod"
"MIR3664"	100500844	"Non_cod"
"MIR3665"	100500861	"Non_cod"
"MIR3666"	100500896	"Non_cod"
"MIR3668"	100500879	"Non_cod"
"MIR367"	442912	"Non_cod"
"MIR3671"	100500854	"Non_cod"
"MIR3675"	100500876	"Non_cod"
"MIR3677"	100500812	"Non_cod"
"MIR3678"	100500841	"Non_cod"
"MIR3679"	100500878	"Non_cod"
"MIR3682"	100500850	"Non_cod"
"MIR3684"	100500867	"Non_cod"
"MIR3685"	100500802	"Non_cod"
"MIR3687"	100500815	"Non_cod"
"MIR3688-1"	100500881	"Non_cod"
"MIR3688-2"	100616303	"Non_cod"
"MIR3689A"	100500846	"Non_cod"
"MIR3689B"	100500906	"Non_cod"
"MIR3689C"	100616333	"Non_cod"
"MIR3689D1"	100616131	"Non_cod"
"MIR3689D2"	100616344	"Non_cod"
"MIR3689E"	100616460	"Non_cod"
"MIR3689F"	100616212	"Non_cod"
"MIR369"	442914	"Non_cod"
"MIR3691"	100500900	"Non_cod"
"MIR3692"	100500899	"Non_cod"
"MIR3714"	100500913	"Non_cod"
"MIR371A"	442916	"Non_cod"
"MIR371B"	100616185	"Non_cod"
"MIR372"	442917	"Non_cod"
"MIR373"	442918	"Non_cod"
"MIR374A"	442919	"Non_cod"
"MIR374B"	100126317	"Non_cod"
"MIR374C"	100500807	"Non_cod"
"MIR375"	494324	"Non_cod"
"MIR376A1"	494325	"Non_cod"
"MIR376A2"	664615	"Non_cod"
"MIR376B"	574435	"Non_cod"
"MIR376C"	442913	"Non_cod"
"MIR377"	494326	"Non_cod"
"MIR378C"	100422867	"Non_cod"
"MIR378D1"	100616201	"Non_cod"
"MIR378D2"	100616169	"Non_cod"
"MIR378E"	100616498	"Non_cod"
"MIR378F"	100616492	"Non_cod"
"MIR378J"	102465136	"Non_cod"
"MIR379"	494328	"Non_cod"
"MIR380"	494329	"Non_cod"
"MIR381"	494330	"Non_cod"
"MIR381HG"	378881	"Non_cod"
"MIR382"	494331	"Non_cod"
"MIR383"	494332	"Non_cod"
"MIR384"	494333	"Non_cod"
"MIR3907"	100500835	"Non_cod"
"MIR3908"	100500909	"Non_cod"
"MIR3909"	100500826	"Non_cod"
"MIR3910-1"	100500821	"Non_cod"
"MIR3910-2"	100500902	"Non_cod"
"MIR3911"	100500872	"Non_cod"
"MIR3912"	100500831	"Non_cod"
"MIR3913-1"	100500903	"Non_cod"
"MIR3913-2"	100500868	"Non_cod"
"MIR3914-1"	100500836	"Non_cod"
"MIR3914-2"	100500920	"Non_cod"
"MIR3916"	100500849	"Non_cod"
"MIR3917"	100500808	"Non_cod"
"MIR3918"	100500851	"Non_cod"
"MIR3919"	100500803	"Non_cod"
"MIR3920"	100500823	"Non_cod"
"MIR3921"	100500859	"Non_cod"
"MIR3922"	100500843	"Non_cod"
"MIR3924"	100500834	"Non_cod"
"MIR3925"	100500885	"Non_cod"
"MIR3926-1"	100500870	"Non_cod"
"MIR3926-2"	100500838	"Non_cod"
"MIR3928"	100500901	"Non_cod"
"MIR3935"	100500891	"Non_cod"
"MIR3936"	100500865	"Non_cod"
"MIR3938"	100500875	"Non_cod"
"MIR3939"	100500857	"Non_cod"
"MIR3940"	100500888	"Non_cod"
"MIR3941"	100500866	"Non_cod"
"MIR3942"	100500904	"Non_cod"
"MIR3943"	100500829	"Non_cod"
"MIR3944"	100500911	"Non_cod"
"MIR3945"	100500818	"Non_cod"
"MIR3960"	100616250	"Non_cod"
"MIR3973"	100616311	"Non_cod"
"MIR3974"	100616279	"Non_cod"
"MIR3975"	100616257	"Non_cod"
"MIR3976"	100616244	"Non_cod"
"MIR3977"	100616297	"Non_cod"
"MIR3978"	100616491	"Non_cod"
"MIR409"	574413	"Non_cod"
"MIR410"	574434	"Non_cod"
"MIR411"	693121	"Non_cod"
"MIR412"	574433	"Non_cod"
"MIR421"	693122	"Non_cod"
"MIR423"	494335	"Non_cod"
"MIR424"	494336	"Non_cod"
"MIR425"	494337	"Non_cod"
"MIR4251"	100422968	"Non_cod"
"MIR4252"	100422975	"Non_cod"
"MIR4253"	100422914	"Non_cod"
"MIR4254"	100423028	"Non_cod"
"MIR4255"	100422898	"Non_cod"
"MIR4256"	100422976	"Non_cod"
"MIR4257"	100422997	"Non_cod"
"MIR4258"	100423020	"Non_cod"
"MIR4260"	100422894	"Non_cod"
"MIR4261"	100422929	"Non_cod"
"MIR4262"	100422996	"Non_cod"
"MIR4263"	100422965	"Non_cod"
"MIR4264"	100422888	"Non_cod"
"MIR4265"	100422863	"Non_cod"
"MIR4266"	100423027	"Non_cod"
"MIR4267"	100422994	"Non_cod"
"MIR4268"	100422959	"Non_cod"
"MIR4269"	100423043	"Non_cod"
"MIR4270"	100422868	"Non_cod"
"MIR4271"	100422952	"Non_cod"
"MIR4272"	100422941	"Non_cod"
"MIR4273"	100422955	"Non_cod"
"MIR4274"	100422826	"Non_cod"
"MIR4275"	100422937	"Non_cod"
"MIR4276"	100423042	"Non_cod"
"MIR4277"	100422966	"Non_cod"
"MIR4278"	100422999	"Non_cod"
"MIR4279"	100422874	"Non_cod"
"MIR4280"	100422887	"Non_cod"
"MIR4281"	100422962	"Non_cod"
"MIR4282"	100423005	"Non_cod"
"MIR4283-1"	100422917	"Non_cod"
